SNAPSHOT_DATE,WAREHOUSE_ID,OFFERID,STOCKS,UPDATEDAT,_LOADED_AT,_SOURCE_FILE
2025-06-30,147,T-S-012,"[{""type"": ""FIT"", ""count"": 356}, {""type"": ""AVAILABLE"", ""count"": 356}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,147,HOO-001,"[{""type"": ""FIT"", ""count"": 337}, {""type"": ""AVAILABLE"", ""count"": 337}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,147,HOO-002,"[{""type"": ""FIT"", ""count"": 399}, {""type"": ""AVAILABLE"", ""count"": 399}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,147,HOO-003,"[{""type"": ""FIT"", ""count"": 396}, {""type"": ""AVAILABLE"", ""count"": 396}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,147,HOO-004,"[{""type"": ""FIT"", ""count"": 410}, {""type"": ""AVAILABLE"", ""count"": 410}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,147,HOO-005,"[{""type"": ""FIT"", ""count"": 312}, {""type"": ""AVAILABLE"", ""count"": 312}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,147,HOO-006,"[{""type"": ""FIT"", ""count"": 431}, {""type"": ""AVAILABLE"", ""count"": 431}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,147,HOO-007,"[{""type"": ""FIT"", ""count"": 425}, {""type"": ""AVAILABLE"", ""count"": 425}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,147,HOO-008,"[{""type"": ""FIT"", ""count"": 416}, {""type"": ""AVAILABLE"", ""count"": 416}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,147,CAP-001,"[{""type"": ""FIT"", ""count"": 440}, {""type"": ""AVAILABLE"", ""count"": 440}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,147,CAP-002,"[{""type"": ""FIT"", ""count"": 378}, {""type"": ""AVAILABLE"", ""count"": 378}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,147,CAP-003,"[{""type"": ""FIT"", ""count"": 413}, {""type"": ""AVAILABLE"", ""count"": 413}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,147,CAP-004,"[{""type"": ""FIT"", ""count"": 448}, {""type"": ""AVAILABLE"", ""count"": 448}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,147,CAP-005,"[{""type"": ""FIT"", ""count"": 362}, {""type"": ""AVAILABLE"", ""count"": 362}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,147,ACC-001,"[{""type"": ""FIT"", ""count"": 354}, {""type"": ""AVAILABLE"", ""count"": 354}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,147,ACC-002,"[{""type"": ""FIT"", ""count"": 265}, {""type"": ""AVAILABLE"", ""count"": 265}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,147,ACC-003,"[{""type"": ""FIT"", ""count"": 340}, {""type"": ""AVAILABLE"", ""count"": 340}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,147,ACC-004,"[{""type"": ""FIT"", ""count"": 467}, {""type"": ""AVAILABLE"", ""count"": 467}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,147,ACC-005,"[{""type"": ""FIT"", ""count"": 465}, {""type"": ""AVAILABLE"", ""count"": 465}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,172,T-S-001,"[{""type"": ""FIT"", ""count"": 306}, {""type"": ""AVAILABLE"", ""count"": 306}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,172,T-S-002,"[{""type"": ""FIT"", ""count"": 317}, {""type"": ""AVAILABLE"", ""count"": 317}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,172,T-S-003,"[{""type"": ""FIT"", ""count"": 429}, {""type"": ""AVAILABLE"", ""count"": 429}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,172,T-S-004,"[{""type"": ""FIT"", ""count"": 275}, {""type"": ""AVAILABLE"", ""count"": 275}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,172,T-S-005,"[{""type"": ""FIT"", ""count"": 405}, {""type"": ""AVAILABLE"", ""count"": 405}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,172,T-S-006,"[{""type"": ""FIT"", ""count"": 328}, {""type"": ""AVAILABLE"", ""count"": 328}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,172,T-S-007,"[{""type"": ""FIT"", ""count"": 363}, {""type"": ""AVAILABLE"", ""count"": 363}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,172,T-S-008,"[{""type"": ""FIT"", ""count"": 369}, {""type"": ""AVAILABLE"", ""count"": 369}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,172,T-S-009,"[{""type"": ""FIT"", ""count"": 327}, {""type"": ""AVAILABLE"", ""count"": 327}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,172,T-S-010,"[{""type"": ""FIT"", ""count"": 267}, {""type"": ""AVAILABLE"", ""count"": 267}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,172,T-S-011,"[{""type"": ""FIT"", ""count"": 364}, {""type"": ""AVAILABLE"", ""count"": 364}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,172,T-S-012,"[{""type"": ""FIT"", ""count"": 297}, {""type"": ""AVAILABLE"", ""count"": 297}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,172,HOO-001,"[{""type"": ""FIT"", ""count"": 356}, {""type"": ""AVAILABLE"", ""count"": 356}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,172,HOO-002,"[{""type"": ""FIT"", ""count"": 325}, {""type"": ""AVAILABLE"", ""count"": 325}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,172,HOO-003,"[{""type"": ""FIT"", ""count"": 433}, {""type"": ""AVAILABLE"", ""count"": 433}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,172,HOO-004,"[{""type"": ""FIT"", ""count"": 403}, {""type"": ""AVAILABLE"", ""count"": 403}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,172,HOO-005,"[{""type"": ""FIT"", ""count"": 418}, {""type"": ""AVAILABLE"", ""count"": 418}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,172,HOO-006,"[{""type"": ""FIT"", ""count"": 360}, {""type"": ""AVAILABLE"", ""count"": 360}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,172,HOO-007,"[{""type"": ""FIT"", ""count"": 415}, {""type"": ""AVAILABLE"", ""count"": 415}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,172,HOO-008,"[{""type"": ""FIT"", ""count"": 399}, {""type"": ""AVAILABLE"", ""count"": 399}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,172,CAP-001,"[{""type"": ""FIT"", ""count"": 320}, {""type"": ""AVAILABLE"", ""count"": 320}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,172,CAP-002,"[{""type"": ""FIT"", ""count"": 365}, {""type"": ""AVAILABLE"", ""count"": 365}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,172,CAP-003,"[{""type"": ""FIT"", ""count"": 347}, {""type"": ""AVAILABLE"", ""count"": 347}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,172,CAP-004,"[{""type"": ""FIT"", ""count"": 392}, {""type"": ""AVAILABLE"", ""count"": 392}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,172,CAP-005,"[{""type"": ""FIT"", ""count"": 417}, {""type"": ""AVAILABLE"", ""count"": 417}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,172,ACC-001,"[{""type"": ""FIT"", ""count"": 495}, {""type"": ""AVAILABLE"", ""count"": 495}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,172,ACC-002,"[{""type"": ""FIT"", ""count"": 323}, {""type"": ""AVAILABLE"", ""count"": 323}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,172,ACC-003,"[{""type"": ""FIT"", ""count"": 375}, {""type"": ""AVAILABLE"", ""count"": 375}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,172,ACC-004,"[{""type"": ""FIT"", ""count"": 426}, {""type"": ""AVAILABLE"", ""count"": 426}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-06-30,172,ACC-005,"[{""type"": ""FIT"", ""count"": 485}, {""type"": ""AVAILABLE"", ""count"": 485}]",2025-06-30T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,147,T-S-001,"[{""type"": ""FIT"", ""count"": 470}, {""type"": ""AVAILABLE"", ""count"": 470}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,147,T-S-002,"[{""type"": ""FIT"", ""count"": 376}, {""type"": ""AVAILABLE"", ""count"": 376}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,147,T-S-003,"[{""type"": ""FIT"", ""count"": 514}, {""type"": ""AVAILABLE"", ""count"": 514}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,147,T-S-004,"[{""type"": ""FIT"", ""count"": 361}, {""type"": ""AVAILABLE"", ""count"": 361}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,147,T-S-005,"[{""type"": ""FIT"", ""count"": 474}, {""type"": ""AVAILABLE"", ""count"": 474}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,147,T-S-006,"[{""type"": ""FIT"", ""count"": 421}, {""type"": ""AVAILABLE"", ""count"": 421}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,147,T-S-007,"[{""type"": ""FIT"", ""count"": 393}, {""type"": ""AVAILABLE"", ""count"": 393}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,147,T-S-008,"[{""type"": ""FIT"", ""count"": 468}, {""type"": ""AVAILABLE"", ""count"": 468}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,147,T-S-009,"[{""type"": ""FIT"", ""count"": 436}, {""type"": ""AVAILABLE"", ""count"": 436}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,147,T-S-010,"[{""type"": ""FIT"", ""count"": 388}, {""type"": ""AVAILABLE"", ""count"": 388}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,147,T-S-011,"[{""type"": ""FIT"", ""count"": 484}, {""type"": ""AVAILABLE"", ""count"": 484}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,147,T-S-012,"[{""type"": ""FIT"", ""count"": 409}, {""type"": ""AVAILABLE"", ""count"": 409}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,147,HOO-001,"[{""type"": ""FIT"", ""count"": 382}, {""type"": ""AVAILABLE"", ""count"": 382}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,147,HOO-002,"[{""type"": ""FIT"", ""count"": 469}, {""type"": ""AVAILABLE"", ""count"": 469}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,147,HOO-003,"[{""type"": ""FIT"", ""count"": 426}, {""type"": ""AVAILABLE"", ""count"": 426}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,147,HOO-004,"[{""type"": ""FIT"", ""count"": 468}, {""type"": ""AVAILABLE"", ""count"": 468}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,147,HOO-005,"[{""type"": ""FIT"", ""count"": 381}, {""type"": ""AVAILABLE"", ""count"": 381}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,147,HOO-006,"[{""type"": ""FIT"", ""count"": 487}, {""type"": ""AVAILABLE"", ""count"": 487}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,147,HOO-007,"[{""type"": ""FIT"", ""count"": 481}, {""type"": ""AVAILABLE"", ""count"": 481}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,147,HOO-008,"[{""type"": ""FIT"", ""count"": 452}, {""type"": ""AVAILABLE"", ""count"": 452}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,147,CAP-001,"[{""type"": ""FIT"", ""count"": 503}, {""type"": ""AVAILABLE"", ""count"": 503}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,147,CAP-002,"[{""type"": ""FIT"", ""count"": 434}, {""type"": ""AVAILABLE"", ""count"": 434}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,147,CAP-003,"[{""type"": ""FIT"", ""count"": 479}, {""type"": ""AVAILABLE"", ""count"": 479}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,147,CAP-004,"[{""type"": ""FIT"", ""count"": 499}, {""type"": ""AVAILABLE"", ""count"": 499}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,147,CAP-005,"[{""type"": ""FIT"", ""count"": 422}, {""type"": ""AVAILABLE"", ""count"": 422}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,147,ACC-001,"[{""type"": ""FIT"", ""count"": 393}, {""type"": ""AVAILABLE"", ""count"": 393}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,147,ACC-002,"[{""type"": ""FIT"", ""count"": 343}, {""type"": ""AVAILABLE"", ""count"": 343}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,147,ACC-003,"[{""type"": ""FIT"", ""count"": 418}, {""type"": ""AVAILABLE"", ""count"": 418}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,147,ACC-004,"[{""type"": ""FIT"", ""count"": 538}, {""type"": ""AVAILABLE"", ""count"": 538}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,147,ACC-005,"[{""type"": ""FIT"", ""count"": 541}, {""type"": ""AVAILABLE"", ""count"": 541}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,172,T-S-001,"[{""type"": ""FIT"", ""count"": 377}, {""type"": ""AVAILABLE"", ""count"": 377}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,172,T-S-002,"[{""type"": ""FIT"", ""count"": 395}, {""type"": ""AVAILABLE"", ""count"": 395}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,172,T-S-003,"[{""type"": ""FIT"", ""count"": 477}, {""type"": ""AVAILABLE"", ""count"": 477}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,172,T-S-004,"[{""type"": ""FIT"", ""count"": 305}, {""type"": ""AVAILABLE"", ""count"": 305}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,172,T-S-005,"[{""type"": ""FIT"", ""count"": 454}, {""type"": ""AVAILABLE"", ""count"": 454}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,172,T-S-006,"[{""type"": ""FIT"", ""count"": 373}, {""type"": ""AVAILABLE"", ""count"": 373}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,172,T-S-007,"[{""type"": ""FIT"", ""count"": 443}, {""type"": ""AVAILABLE"", ""count"": 443}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,172,T-S-008,"[{""type"": ""FIT"", ""count"": 418}, {""type"": ""AVAILABLE"", ""count"": 418}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,172,T-S-009,"[{""type"": ""FIT"", ""count"": 388}, {""type"": ""AVAILABLE"", ""count"": 388}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,172,T-S-010,"[{""type"": ""FIT"", ""count"": 313}, {""type"": ""AVAILABLE"", ""count"": 313}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,172,T-S-011,"[{""type"": ""FIT"", ""count"": 401}, {""type"": ""AVAILABLE"", ""count"": 401}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,172,T-S-012,"[{""type"": ""FIT"", ""count"": 372}, {""type"": ""AVAILABLE"", ""count"": 372}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,172,HOO-001,"[{""type"": ""FIT"", ""count"": 396}, {""type"": ""AVAILABLE"", ""count"": 396}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,172,HOO-002,"[{""type"": ""FIT"", ""count"": 375}, {""type"": ""AVAILABLE"", ""count"": 375}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,172,HOO-003,"[{""type"": ""FIT"", ""count"": 477}, {""type"": ""AVAILABLE"", ""count"": 477}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,172,HOO-004,"[{""type"": ""FIT"", ""count"": 437}, {""type"": ""AVAILABLE"", ""count"": 437}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,172,HOO-005,"[{""type"": ""FIT"", ""count"": 490}, {""type"": ""AVAILABLE"", ""count"": 490}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,172,HOO-006,"[{""type"": ""FIT"", ""count"": 402}, {""type"": ""AVAILABLE"", ""count"": 402}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,172,HOO-007,"[{""type"": ""FIT"", ""count"": 475}, {""type"": ""AVAILABLE"", ""count"": 475}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,172,HOO-008,"[{""type"": ""FIT"", ""count"": 471}, {""type"": ""AVAILABLE"", ""count"": 471}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,172,CAP-001,"[{""type"": ""FIT"", ""count"": 389}, {""type"": ""AVAILABLE"", ""count"": 389}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,172,CAP-002,"[{""type"": ""FIT"", ""count"": 414}, {""type"": ""AVAILABLE"", ""count"": 414}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,172,CAP-003,"[{""type"": ""FIT"", ""count"": 402}, {""type"": ""AVAILABLE"", ""count"": 402}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,172,CAP-004,"[{""type"": ""FIT"", ""count"": 428}, {""type"": ""AVAILABLE"", ""count"": 428}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,172,CAP-005,"[{""type"": ""FIT"", ""count"": 447}, {""type"": ""AVAILABLE"", ""count"": 447}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,172,ACC-001,"[{""type"": ""FIT"", ""count"": 528}, {""type"": ""AVAILABLE"", ""count"": 528}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,172,ACC-002,"[{""type"": ""FIT"", ""count"": 384}, {""type"": ""AVAILABLE"", ""count"": 384}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,172,ACC-003,"[{""type"": ""FIT"", ""count"": 436}, {""type"": ""AVAILABLE"", ""count"": 436}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,172,ACC-004,"[{""type"": ""FIT"", ""count"": 487}, {""type"": ""AVAILABLE"", ""count"": 487}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-01,172,ACC-005,"[{""type"": ""FIT"", ""count"": 527}, {""type"": ""AVAILABLE"", ""count"": 527}]",2025-07-01T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-02,147,T-S-001,"[{""type"": ""FIT"", ""count"": 470}, {""type"": ""AVAILABLE"", ""count"": 470}]",2025-07-02T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-02,147,T-S-002,"[{""type"": ""FIT"", ""count"": 376}, {""type"": ""AVAILABLE"", ""count"": 376}]",2025-07-02T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-02,147,T-S-003,"[{""type"": ""FIT"", ""count"": 514}, {""type"": ""AVAILABLE"", ""count"": 514}]",2025-07-02T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-02,147,T-S-004,"[{""type"": ""FIT"", ""count"": 361}, {""type"": ""AVAILABLE"", ""count"": 361}]",2025-07-02T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-02,147,T-S-005,"[{""type"": ""FIT"", ""count"": 474}, {""type"": ""AVAILABLE"", ""count"": 474}]",2025-07-02T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-02,147,T-S-006,"[{""type"": ""FIT"", ""count"": 421}, {""type"": ""AVAILABLE"", ""count"": 421}]",2025-07-02T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-02,147,T-S-007,"[{""type"": ""FIT"", ""count"": 393}, {""type"": ""AVAILABLE"", ""count"": 393}]",2025-07-02T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-02,147,T-S-008,"[{""type"": ""FIT"", ""count"": 468}, {""type"": ""AVAILABLE"", ""count"": 468}]",2025-07-02T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-02,147,T-S-009,"[{""type"": ""FIT"", ""count"": 436}, {""type"": ""AVAILABLE"", ""count"": 436}]",2025-07-02T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-02,147,T-S-010,"[{""type"": ""FIT"", ""count"": 388}, {""type"": ""AVAILABLE"", ""count"": 388}]",2025-07-02T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-02,147,T-S-011,"[{""type"": ""FIT"", ""count"": 484}, {""type"": ""AVAILABLE"", ""count"": 484}]",2025-07-02T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-02,147,T-S-012,"[{""type"": ""FIT"", ""count"": 409}, {""type"": ""AVAILABLE"", ""count"": 409}]",2025-07-02T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-02,147,HOO-001,"[{""type"": ""FIT"", ""count"": 382}, {""type"": ""AVAILABLE"", ""count"": 382}]",2025-07-02T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-02,147,HOO-002,"[{""type"": ""FIT"", ""count"": 469}, {""type"": ""AVAILABLE"", ""count"": 469}]",2025-07-02T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-02,147,HOO-003,"[{""type"": ""FIT"", ""count"": 426}, {""type"": ""AVAILABLE"", ""count"": 426}]",2025-07-02T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-02,147,HOO-004,"[{""type"": ""FIT"", ""count"": 468}, {""type"": ""AVAILABLE"", ""count"": 468}]",2025-07-02T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-02,147,HOO-005,"[{""type"": ""FIT"", ""count"": 381}, {""type"": ""AVAILABLE"", ""count"": 381}]",2025-07-02T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-02,147,HOO-006,"[{""type"": ""FIT"", ""count"": 487}, {""type"": ""AVAILABLE"", ""count"": 487}]",2025-07-02T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-02,147,HOO-007,"[{""type"": ""FIT"", ""count"": 481}, {""type"": ""AVAILABLE"", ""count"": 481}]",2025-07-02T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-02,147,HOO-008,"[{""type"": ""FIT"", ""count"": 452}, {""type"": ""AVAILABLE"", ""count"": 452}]",2025-07-02T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-02,147,CAP-001,"[{""type"": ""FIT"", ""count"": 503}, {""type"": ""AVAILABLE"", ""count"": 503}]",2025-07-02T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-02,147,CAP-002,"[{""type"": ""FIT"", ""count"": 434}, {""type"": ""AVAILABLE"", ""count"": 434}]",2025-07-02T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-02,147,CAP-003,"[{""type"": ""FIT"", ""count"": 479}, {""type"": ""AVAILABLE"", ""count"": 479}]",2025-07-02T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-02,147,CAP-004,"[{""type"": ""FIT"", ""count"": 499}, {""type"": ""AVAILABLE"", ""count"": 499}]",2025-07-02T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-02,147,CAP-005,"[{""type"": ""FIT"", ""count"": 422}, {""type"": ""AVAILABLE"", ""count"": 422}]",2025-07-02T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-02,147,ACC-001,"[{""type"": ""FIT"", ""count"": 393}, {""type"": ""AVAILABLE"", ""count"": 393}]",2025-07-02T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-02,147,ACC-002,"[{""type"": ""FIT"", ""count"": 343}, {""type"": ""AVAILABLE"", ""count"": 343}]",2025-07-02T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
2025-07-02,147,ACC-003,"[{""type"": ""FIT"", ""count"": 418}, {""type"": ""AVAILABLE"", ""count"": 418}]",2025-07-02T06:00:00+03:00,2026-01-05T10:00:00+00:00,demo
