ORDER_ID,CREATION_DATE,ORDER_TYPE,SHOP_SKU,OFFER_NAME,BILLING_PRICE,TRANSFERRED_FOR_DELIVERY,DELIVERED_OR_RETURNED,DELIVERY_DATE,OFFER_STATUS,STATUS_CHANGED,SHIPMENT_WAREHOUSE,DELIVERY_REGION,BUYER_PAYMENT_AMOUNT,REFUND_BUYER_PAYMENT_AMOUNT,_LOADED_AT,_SOURCE_FILE
ORD-100878,31.05.2025,Sale to individual,T-S-011,T-Shirt #11,2370.0,1,1,01.06.2025,Delivered to buyer,2025-06-03 14:53:00,Яндекс.Маркет (Софьино),Новосибирск,2133.0,,2026-01-05T10:00:00+00:00,demo
ORD-100878,31.05.2025,Sale to individual,ACC-003,Accessorie #3,1190.0,1,1,01.06.2025,Delivered to buyer,2025-06-02 14:53:00,Яндекс.Маркет (Софьино),Новосибирск,1071.0,,2026-01-05T10:00:00+00:00,demo
ORD-100879,31.05.2025,Sale to individual,T-S-006,T-Shirt #6,2570.0,1,1,02.06.2025,Delivered to buyer,2025-06-02 19:51:00,Яндекс.Маркет (Софьино),Новосибирск,2184.5,,2026-01-05T10:00:00+00:00,demo
ORD-100879,31.05.2025,Sale to individual,HOO-005,Hoodie #5,4850.0,1,1,02.06.2025,Delivered to buyer,2025-06-01 19:51:00,Яндекс.Маркет (Софьино),Новосибирск,4850.0,,2026-01-05T10:00:00+00:00,demo
ORD-100880,31.05.2025,Sale to individual,CAP-003,Cap #3,1680.0,1,1,01.06.2025,Delivered to buyer,2025-06-04 08:27:00,Яндекс.Маркет (Софьино),Екатеринбург,1428.0,,2026-01-05T10:00:00+00:00,demo
ORD-100880,31.05.2025,Sale to individual,T-S-007,T-Shirt #7,2890.0,1,1,01.06.2025,Delivered to buyer,2025-06-04 08:27:00,Яндекс.Маркет (Софьино),Екатеринбург,2890.0,,2026-01-05T10:00:00+00:00,demo
ORD-100880,31.05.2025,Sale to individual,HOO-006,Hoodie #6,6060.0,1,1,01.06.2025,Delivered to buyer,2025-06-02 08:27:00,Яндекс.Маркет (Софьино),Екатеринбург,6060.0,,2026-01-05T10:00:00+00:00,demo
ORD-100881,31.05.2025,Sale to individual,HOO-003,Hoodie #3,4420.0,2,2,03.06.2025,Delivered to buyer,2025-06-01 22:14:00,Яндекс.Маркет (Софьино),Санкт-Петербург,8398.0,,2026-01-05T10:00:00+00:00,demo
ORD-100882,31.05.2025,Sale to individual,T-S-002,T-Shirt #2,2190.0,2,2,02.06.2025,Delivered to buyer,2025-06-01 09:59:00,Яндекс.Маркет (Софьино),Москва,3723.0,,2026-01-05T10:00:00+00:00,demo
ORD-100882,31.05.2025,Sale to individual,ACC-004,Accessorie #4,1120.0,1,1,02.06.2025,Delivered to buyer,2025-06-03 09:59:00,Яндекс.Маркет (Софьино),Москва,1120.0,,2026-01-05T10:00:00+00:00,demo
ORD-100882,31.05.2025,Sale to individual,CAP-005,Cap #5,1800.0,1,1,02.06.2025,Delivered to buyer,2025-06-01 09:59:00,Яндекс.Маркет (Софьино),Москва,1800.0,,2026-01-05T10:00:00+00:00,demo
ORD-100883,31.05.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,1,1,03.06.2025,Delivered to buyer,2025-06-01 15:54:00,Яндекс.Маркет (Софьино),Новосибирск,2520.0,,2026-01-05T10:00:00+00:00,demo
ORD-100884,31.05.2025,Sale to individual,T-S-011,T-Shirt #11,2370.0,1,1,02.06.2025,Delivered to buyer,2025-06-03 18:04:00,Яндекс.Маркет (Софьино),Новосибирск,2370.0,,2026-01-05T10:00:00+00:00,demo
ORD-100884,31.05.2025,Sale to individual,ACC-002,Accessorie #2,1440.0,1,1,02.06.2025,Delivered to buyer,2025-06-05 18:04:00,Яндекс.Маркет (Софьино),Новосибирск,1440.0,,2026-01-05T10:00:00+00:00,demo
ORD-100884,31.05.2025,Sale to individual,HOO-007,Hoodie #7,6730.0,1,1,02.06.2025,Delivered to buyer,2025-06-03 18:04:00,Яндекс.Маркет (Софьино),Новосибирск,6730.0,,2026-01-05T10:00:00+00:00,demo
ORD-100885,31.05.2025,Sale to individual,HOO-002,Hoodie #2,4910.0,1,1,01.06.2025,Delivered to buyer,2025-06-05 15:39:00,Яндекс.Маркет (Софьино),Казань,4910.0,,2026-01-05T10:00:00+00:00,demo
ORD-100886,31.05.2025,Sale to individual,CAP-005,Cap #5,1800.0,1,1,02.06.2025,Delivered to buyer,2025-06-03 16:01:00,Яндекс.Маркет (Софьино),Москва,1800.0,,2026-01-05T10:00:00+00:00,demo
ORD-100887,01.06.2025,Sale to individual,T-S-009,T-Shirt #9,2030.0,1,1,03.06.2025,Delivered to buyer,2025-06-06 11:05:00,Яндекс.Маркет (Софьино),Санкт-Петербург,1928.5,,2026-01-05T10:00:00+00:00,demo
ORD-100888,01.06.2025,Sale to individual,HOO-001,Hoodie #1,5990.0,1,1,05.06.2025,Delivered to buyer,2025-06-03 12:29:00,Яндекс.Маркет (Софьино),Санкт-Петербург,5990.0,,2026-01-05T10:00:00+00:00,demo
ORD-100888,01.06.2025,Sale to individual,T-S-011,T-Shirt #11,2370.0,1,1,05.06.2025,Delivered to buyer,2025-06-02 12:29:00,Яндекс.Маркет (Софьино),Санкт-Петербург,2133.0,,2026-01-05T10:00:00+00:00,demo
ORD-100889,01.06.2025,Sale to individual,CAP-004,Cap #4,1680.0,2,2,04.06.2025,Delivered to buyer,2025-06-05 20:49:00,Яндекс.Маркет (Софьино),Новосибирск,3024.0,,2026-01-05T10:00:00+00:00,demo
ORD-100890,01.06.2025,Sale to individual,T-S-005,T-Shirt #5,1950.0,1,1,04.06.2025,Delivered to buyer,2025-06-02 19:17:00,Яндекс.Маркет (Софьино),Санкт-Петербург,1852.5,,2026-01-05T10:00:00+00:00,demo
ORD-100890,01.06.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,2,2,04.06.2025,Delivered to buyer,2025-06-02 19:17:00,Яндекс.Маркет (Софьино),Санкт-Петербург,5600.0,,2026-01-05T10:00:00+00:00,demo
ORD-100891,01.06.2025,Sale to individual,HOO-005,Hoodie #5,4850.0,1,1,05.06.2025,Delivered to buyer,2025-06-02 12:37:00,Яндекс.Маркет (Софьино),Екатеринбург,4365.0,,2026-01-05T10:00:00+00:00,demo
ORD-100892,01.06.2025,Sale to individual,CAP-004,Cap #4,1680.0,1,1,04.06.2025,Delivered to buyer,2025-06-04 10:51:00,Яндекс.Маркет (Софьино),Москва,1596.0,,2026-01-05T10:00:00+00:00,demo
ORD-100892,01.06.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,1,1,04.06.2025,Delivered to buyer,2025-06-02 10:51:00,Яндекс.Маркет (Софьино),Москва,2660.0,,2026-01-05T10:00:00+00:00,demo
ORD-100893,01.06.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,1,1,02.06.2025,Delivered to buyer,2025-06-04 13:44:00,Яндекс.Маркет (Софьино),Санкт-Петербург,2520.0,,2026-01-05T10:00:00+00:00,demo
ORD-100893,01.06.2025,Sale to individual,T-S-012,T-Shirt #12,2660.0,1,1,02.06.2025,Delivered to buyer,2025-06-03 13:44:00,Яндекс.Маркет (Софьино),Санкт-Петербург,2261.0,,2026-01-05T10:00:00+00:00,demo
ORD-100893,01.06.2025,Sale to individual,CAP-004,Cap #4,1680.0,1,1,02.06.2025,Delivered to buyer,2025-06-04 13:44:00,Яндекс.Маркет (Софьино),Санкт-Петербург,1428.0,,2026-01-05T10:00:00+00:00,demo
ORD-100894,02.06.2025,Sale to individual,CAP-002,Cap #2,1800.0,1,0,,Cancelled,2025-06-06 09:36:00,Яндекс.Маркет (Софьино),Санкт-Петербург,,,2026-01-05T10:00:00+00:00,demo
ORD-100894,02.06.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,1,0,,Cancelled,2025-06-06 09:36:00,Яндекс.Маркет (Софьино),Санкт-Петербург,,,2026-01-05T10:00:00+00:00,demo
ORD-100894,02.06.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,1,0,,Cancelled,2025-06-06 09:36:00,Яндекс.Маркет (Софьино),Санкт-Петербург,,,2026-01-05T10:00:00+00:00,demo
ORD-100895,02.06.2025,Sale to individual,HOO-005,Hoodie #5,4850.0,1,1,06.06.2025,Delivered to buyer,2025-06-03 17:20:00,Яндекс.Маркет (Софьино),Казань,4122.5,,2026-01-05T10:00:00+00:00,demo
ORD-100896,02.06.2025,Sale to individual,ACC-002,Accessorie #2,1440.0,1,1,06.06.2025,Delivered to buyer,2025-06-03 12:08:00,Яндекс.Маркет (Софьино),Екатеринбург,1368.0,,2026-01-05T10:00:00+00:00,demo
ORD-100897,02.06.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,1,1,06.06.2025,Delivered to buyer,2025-06-07 15:06:00,Яндекс.Маркет (Софьино),Москва,2520.0,,2026-01-05T10:00:00+00:00,demo
ORD-100897,02.06.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,1,1,06.06.2025,Delivered to buyer,2025-06-05 15:06:00,Яндекс.Маркет (Софьино),Москва,2520.0,,2026-01-05T10:00:00+00:00,demo
ORD-100897,02.06.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,2,2,06.06.2025,Delivered to buyer,2025-06-03 15:06:00,Яндекс.Маркет (Софьино),Москва,5040.0,,2026-01-05T10:00:00+00:00,demo
ORD-100898,02.06.2025,Sale to individual,T-S-002,T-Shirt #2,2190.0,1,1,03.06.2025,Delivered to buyer,2025-06-05 17:06:00,Яндекс.Маркет (Софьино),Москва,2190.0,,2026-01-05T10:00:00+00:00,demo
ORD-100899,02.06.2025,Sale to individual,T-S-003,T-Shirt #3,2990.0,1,0,,Cancelled,2025-06-05 19:27:00,Яндекс.Маркет (Софьино),Казань,,,2026-01-05T10:00:00+00:00,demo
ORD-100900,02.06.2025,Sale to individual,T-S-009,T-Shirt #9,2030.0,2,2,05.06.2025,Delivered to buyer,2025-06-04 09:03:00,Яндекс.Маркет (Софьино),Екатеринбург,3857.0,,2026-01-05T10:00:00+00:00,demo
ORD-100901,03.06.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,2,2,04.06.2025,Delivered to buyer,2025-06-04 17:29:00,Яндекс.Маркет (Софьино),Санкт-Петербург,5040.0,,2026-01-05T10:00:00+00:00,demo
ORD-100902,03.06.2025,Sale to individual,T-S-012,T-Shirt #12,2660.0,1,1,07.06.2025,Delivered to buyer,2025-06-06 16:15:00,Яндекс.Маркет (Софьино),Новосибирск,2660.0,,2026-01-05T10:00:00+00:00,demo
ORD-100902,03.06.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,1,1,07.06.2025,Delivered to buyer,2025-06-06 16:15:00,Яндекс.Маркет (Софьино),Новосибирск,2800.0,,2026-01-05T10:00:00+00:00,demo
ORD-100902,03.06.2025,Sale to individual,CAP-003,Cap #3,1680.0,1,1,07.06.2025,Delivered to buyer,2025-06-04 16:15:00,Яндекс.Маркет (Софьино),Новосибирск,1680.0,,2026-01-05T10:00:00+00:00,demo
ORD-100903,03.06.2025,Sale to individual,HOO-008,Hoodie #8,5940.0,2,2,05.06.2025,Delivered to buyer,2025-06-07 15:03:00,Яндекс.Маркет (Софьино),Новосибирск,11880.0,,2026-01-05T10:00:00+00:00,demo
ORD-100904,04.06.2025,Sale to individual,CAP-002,Cap #2,1800.0,1,1,07.06.2025,Delivered to buyer,2025-06-06 20:33:00,Яндекс.Маркет (Софьино),Санкт-Петербург,1800.0,,2026-01-05T10:00:00+00:00,demo
ORD-100905,04.06.2025,Sale to individual,T-S-008,T-Shirt #8,2110.0,1,1,06.06.2025,Delivered to buyer,2025-06-05 14:28:00,Яндекс.Маркет (Софьино),Санкт-Петербург,1793.5,,2026-01-05T10:00:00+00:00,demo
ORD-100905,04.06.2025,Sale to individual,T-S-009,T-Shirt #9,2030.0,1,1,06.06.2025,Delivered to buyer,2025-06-05 14:28:00,Яндекс.Маркет (Софьино),Санкт-Петербург,1827.0,,2026-01-05T10:00:00+00:00,demo
ORD-100906,04.06.2025,Sale to individual,T-S-008,T-Shirt #8,2110.0,2,2,05.06.2025,Return received in warehouse,2025-06-07 09:15:00,Яндекс.Маркет (Софьино),Екатеринбург,4009.0,4009.0,2026-01-05T10:00:00+00:00,demo
ORD-100906,04.06.2025,Sale to individual,T-S-002,T-Shirt #2,2190.0,1,1,05.06.2025,Return received in warehouse,2025-06-05 09:15:00,Яндекс.Маркет (Софьино),Екатеринбург,1861.5,1861.5,2026-01-05T10:00:00+00:00,demo
ORD-100907,04.06.2025,Sale to individual,T-S-012,T-Shirt #12,2660.0,2,2,06.06.2025,Delivered to buyer,2025-06-07 14:13:00,Яндекс.Маркет (Софьино),Москва,5054.0,,2026-01-05T10:00:00+00:00,demo
ORD-100907,04.06.2025,Sale to individual,HOO-001,Hoodie #1,5990.0,1,1,06.06.2025,Delivered to buyer,2025-06-08 14:13:00,Яндекс.Маркет (Софьино),Москва,5990.0,,2026-01-05T10:00:00+00:00,demo
ORD-100908,04.06.2025,Sale to individual,T-S-008,T-Shirt #8,2110.0,1,1,06.06.2025,Return received in warehouse,2025-06-09 22:27:00,Яндекс.Маркет (Софьино),Санкт-Петербург,1793.5,1793.5,2026-01-05T10:00:00+00:00,demo
ORD-100909,04.06.2025,Sale to individual,T-S-002,T-Shirt #2,2190.0,1,1,05.06.2025,Delivered to buyer,2025-06-09 16:27:00,Яндекс.Маркет (Софьино),Москва,2190.0,,2026-01-05T10:00:00+00:00,demo
ORD-100909,04.06.2025,Sale to individual,T-S-009,T-Shirt #9,2030.0,1,1,05.06.2025,Delivered to buyer,2025-06-05 16:27:00,Яндекс.Маркет (Софьино),Москва,2030.0,,2026-01-05T10:00:00+00:00,demo
ORD-100909,04.06.2025,Sale to individual,T-S-005,T-Shirt #5,1950.0,1,1,05.06.2025,Delivered to buyer,2025-06-06 16:27:00,Яндекс.Маркет (Софьино),Москва,1852.5,,2026-01-05T10:00:00+00:00,demo
ORD-100910,04.06.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,2,2,08.06.2025,Delivered to buyer,2025-06-06 19:45:00,Яндекс.Маркет (Софьино),Казань,5600.0,,2026-01-05T10:00:00+00:00,demo
ORD-100910,04.06.2025,Sale to individual,T-S-008,T-Shirt #8,2110.0,1,1,08.06.2025,Delivered to buyer,2025-06-07 19:45:00,Яндекс.Маркет (Софьино),Казань,2004.5,,2026-01-05T10:00:00+00:00,demo
ORD-100911,04.06.2025,Sale to individual,T-S-008,T-Shirt #8,2110.0,2,0,,Cancelled,2025-06-06 17:18:00,Яндекс.Маркет (Софьино),Екатеринбург,,,2026-01-05T10:00:00+00:00,demo
ORD-100912,04.06.2025,Sale to individual,T-S-008,T-Shirt #8,2110.0,1,1,05.06.2025,Delivered to buyer,2025-06-08 13:43:00,Яндекс.Маркет (Софьино),Новосибирск,2110.0,,2026-01-05T10:00:00+00:00,demo
ORD-100913,05.06.2025,Sale to individual,ACC-001,Accessorie #1,990.0,1,1,07.06.2025,Delivered to buyer,2025-06-08 13:01:00,Яндекс.Маркет (Софьино),Санкт-Петербург,841.5,,2026-01-05T10:00:00+00:00,demo
ORD-100914,05.06.2025,Sale to individual,T-S-012,T-Shirt #12,2660.0,1,1,09.06.2025,Delivered to buyer,2025-06-08 17:00:00,Яндекс.Маркет (Софьино),Москва,2261.0,,2026-01-05T10:00:00+00:00,demo
ORD-100915,05.06.2025,Sale to individual,CAP-003,Cap #3,1680.0,1,1,07.06.2025,Delivered to buyer,2025-06-09 16:32:00,Яндекс.Маркет (Софьино),Москва,1596.0,,2026-01-05T10:00:00+00:00,demo
ORD-100916,05.06.2025,Sale to individual,T-S-012,T-Shirt #12,2660.0,1,1,08.06.2025,Delivered to buyer,2025-06-10 19:22:00,Яндекс.Маркет (Софьино),Казань,2527.0,,2026-01-05T10:00:00+00:00,demo
ORD-100916,05.06.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,2,2,08.06.2025,Delivered to buyer,2025-06-08 19:22:00,Яндекс.Маркет (Софьино),Казань,5600.0,,2026-01-05T10:00:00+00:00,demo
ORD-100916,05.06.2025,Sale to individual,T-S-001,T-Shirt #1,2690.0,1,1,08.06.2025,Delivered to buyer,2025-06-09 19:22:00,Яндекс.Маркет (Софьино),Казань,2690.0,,2026-01-05T10:00:00+00:00,demo
ORD-100917,05.06.2025,Sale to individual,T-S-002,T-Shirt #2,2190.0,1,1,08.06.2025,Delivered to buyer,2025-06-06 18:09:00,Яндекс.Маркет (Софьино),Новосибирск,2190.0,,2026-01-05T10:00:00+00:00,demo
ORD-100917,05.06.2025,Sale to individual,HOO-005,Hoodie #5,4850.0,1,1,08.06.2025,Delivered to buyer,2025-06-06 18:09:00,Яндекс.Маркет (Софьино),Новосибирск,4365.0,,2026-01-05T10:00:00+00:00,demo
ORD-100918,05.06.2025,Sale to individual,T-S-008,T-Shirt #8,2110.0,1,1,09.06.2025,Delivered to buyer,2025-06-10 22:40:00,Яндекс.Маркет (Софьино),Казань,1899.0,,2026-01-05T10:00:00+00:00,demo
ORD-100918,05.06.2025,Sale to individual,ACC-002,Accessorie #2,1440.0,2,2,09.06.2025,Delivered to buyer,2025-06-08 22:40:00,Яндекс.Маркет (Софьино),Казань,2736.0,,2026-01-05T10:00:00+00:00,demo
ORD-100919,05.06.2025,Sale to individual,T-S-006,T-Shirt #6,2570.0,1,1,08.06.2025,Delivered to buyer,2025-06-06 08:37:00,Яндекс.Маркет (Софьино),Екатеринбург,2441.5,,2026-01-05T10:00:00+00:00,demo
ORD-100919,05.06.2025,Sale to individual,CAP-004,Cap #4,1680.0,1,1,08.06.2025,Delivered to buyer,2025-06-07 08:37:00,Яндекс.Маркет (Софьино),Екатеринбург,1512.0,,2026-01-05T10:00:00+00:00,demo
ORD-100920,05.06.2025,Sale to individual,HOO-004,Hoodie #4,5110.0,1,1,08.06.2025,Delivered to buyer,2025-06-08 18:09:00,Яндекс.Маркет (Софьино),Новосибирск,5110.0,,2026-01-05T10:00:00+00:00,demo
ORD-100920,05.06.2025,Sale to individual,T-S-007,T-Shirt #7,2890.0,1,1,08.06.2025,Delivered to buyer,2025-06-06 18:09:00,Яндекс.Маркет (Софьино),Новосибирск,2601.0,,2026-01-05T10:00:00+00:00,demo
ORD-100921,06.06.2025,Sale to individual,T-S-011,T-Shirt #11,2370.0,1,1,09.06.2025,Delivered to buyer,2025-06-08 08:31:00,Яндекс.Маркет (Софьино),Москва,2251.5,,2026-01-05T10:00:00+00:00,demo
ORD-100922,06.06.2025,Sale to individual,CAP-002,Cap #2,1800.0,1,1,08.06.2025,Delivered to buyer,2025-06-11 22:18:00,Яндекс.Маркет (Софьино),Санкт-Петербург,1620.0,,2026-01-05T10:00:00+00:00,demo
ORD-100923,06.06.2025,Sale to individual,ACC-003,Accessorie #3,1190.0,2,2,07.06.2025,Delivered to buyer,2025-06-07 12:14:00,Яндекс.Маркет (Софьино),Новосибирск,2142.0,,2026-01-05T10:00:00+00:00,demo
ORD-100923,06.06.2025,Sale to individual,T-S-009,T-Shirt #9,2030.0,1,1,07.06.2025,Delivered to buyer,2025-06-11 12:14:00,Яндекс.Маркет (Софьино),Новосибирск,1928.5,,2026-01-05T10:00:00+00:00,demo
ORD-100924,06.06.2025,Sale to individual,CAP-005,Cap #5,1800.0,1,1,10.06.2025,Delivered to buyer,2025-06-10 10:36:00,Яндекс.Маркет (Софьино),Санкт-Петербург,1800.0,,2026-01-05T10:00:00+00:00,demo
ORD-100924,06.06.2025,Sale to individual,CAP-004,Cap #4,1680.0,1,1,10.06.2025,Delivered to buyer,2025-06-09 10:36:00,Яндекс.Маркет (Софьино),Санкт-Петербург,1596.0,,2026-01-05T10:00:00+00:00,demo
ORD-100924,06.06.2025,Sale to individual,T-S-007,T-Shirt #7,2890.0,1,1,10.06.2025,Delivered to buyer,2025-06-11 10:36:00,Яндекс.Маркет (Софьино),Санкт-Петербург,2745.5,,2026-01-05T10:00:00+00:00,demo
ORD-100925,06.06.2025,Sale to individual,CAP-004,Cap #4,1680.0,1,1,08.06.2025,Delivered to buyer,2025-06-10 15:34:00,Яндекс.Маркет (Софьино),Москва,1428.0,,2026-01-05T10:00:00+00:00,demo
ORD-100925,06.06.2025,Sale to individual,CAP-004,Cap #4,1680.0,1,1,08.06.2025,Delivered to buyer,2025-06-09 15:34:00,Яндекс.Маркет (Софьино),Москва,1428.0,,2026-01-05T10:00:00+00:00,demo
ORD-100926,06.06.2025,Sale to individual,ACC-004,Accessorie #4,1120.0,1,1,10.06.2025,Delivered to buyer,2025-06-07 13:27:00,Яндекс.Маркет (Софьино),Екатеринбург,1008.0,,2026-01-05T10:00:00+00:00,demo
ORD-100926,06.06.2025,Sale to individual,T-S-012,T-Shirt #12,2660.0,1,1,10.06.2025,Delivered to buyer,2025-06-09 13:27:00,Яндекс.Маркет (Софьино),Екатеринбург,2261.0,,2026-01-05T10:00:00+00:00,demo
ORD-100927,06.06.2025,Sale to individual,HOO-006,Hoodie #6,6060.0,1,1,09.06.2025,Delivered to buyer,2025-06-10 17:32:00,Яндекс.Маркет (Софьино),Екатеринбург,6060.0,,2026-01-05T10:00:00+00:00,demo
ORD-100928,06.06.2025,Sale to individual,CAP-004,Cap #4,1680.0,1,1,07.06.2025,Delivered to buyer,2025-06-07 14:42:00,Яндекс.Маркет (Софьино),Новосибирск,1680.0,,2026-01-05T10:00:00+00:00,demo
ORD-100928,06.06.2025,Sale to individual,CAP-005,Cap #5,1800.0,1,1,07.06.2025,Delivered to buyer,2025-06-09 14:42:00,Яндекс.Маркет (Софьино),Новосибирск,1800.0,,2026-01-05T10:00:00+00:00,demo
ORD-100929,07.06.2025,Sale to individual,T-S-012,T-Shirt #12,2660.0,1,1,10.06.2025,Delivered to buyer,2025-06-12 09:52:00,Яндекс.Маркет (Софьино),Москва,2261.0,,2026-01-05T10:00:00+00:00,demo
ORD-100929,07.06.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,1,1,10.06.2025,Delivered to buyer,2025-06-12 09:52:00,Яндекс.Маркет (Софьино),Москва,2800.0,,2026-01-05T10:00:00+00:00,demo
ORD-100930,07.06.2025,Sale to individual,T-S-008,T-Shirt #8,2110.0,1,1,11.06.2025,Delivered to buyer,2025-06-08 16:47:00,Яндекс.Маркет (Софьино),Санкт-Петербург,2004.5,,2026-01-05T10:00:00+00:00,demo
ORD-100931,07.06.2025,Sale to individual,T-S-002,T-Shirt #2,2190.0,1,1,09.06.2025,Delivered to buyer,2025-06-08 17:44:00,Яндекс.Маркет (Софьино),Санкт-Петербург,1861.5,,2026-01-05T10:00:00+00:00,demo
ORD-100932,07.06.2025,Sale to individual,CAP-004,Cap #4,1680.0,2,2,11.06.2025,Delivered to buyer,2025-06-08 11:06:00,Яндекс.Маркет (Софьино),Новосибирск,3360.0,,2026-01-05T10:00:00+00:00,demo
ORD-100933,07.06.2025,Sale to individual,CAP-004,Cap #4,1680.0,1,1,09.06.2025,Delivered to buyer,2025-06-11 14:30:00,Яндекс.Маркет (Софьино),Екатеринбург,1428.0,,2026-01-05T10:00:00+00:00,demo
ORD-100934,07.06.2025,Sale to individual,HOO-007,Hoodie #7,6730.0,1,1,11.06.2025,Delivered to buyer,2025-06-09 17:07:00,Яндекс.Маркет (Софьино),Санкт-Петербург,6730.0,,2026-01-05T10:00:00+00:00,demo
ORD-100935,07.06.2025,Sale to individual,T-S-012,T-Shirt #12,2660.0,2,2,09.06.2025,Delivered to buyer,2025-06-10 19:44:00,Яндекс.Маркет (Софьино),Москва,5054.0,,2026-01-05T10:00:00+00:00,demo
ORD-100935,07.06.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,2,2,09.06.2025,Delivered to buyer,2025-06-08 19:44:00,Яндекс.Маркет (Софьино),Москва,5040.0,,2026-01-05T10:00:00+00:00,demo
ORD-100936,07.06.2025,Sale to individual,T-S-002,T-Shirt #2,2190.0,1,1,11.06.2025,Delivered to buyer,2025-06-11 14:52:00,Яндекс.Маркет (Софьино),Новосибирск,1861.5,,2026-01-05T10:00:00+00:00,demo
ORD-100937,07.06.2025,Sale to individual,HOO-007,Hoodie #7,6730.0,1,1,08.06.2025,Delivered to buyer,2025-06-11 17:19:00,Яндекс.Маркет (Софьино),Казань,6057.0,,2026-01-05T10:00:00+00:00,demo
ORD-100937,07.06.2025,Sale to individual,HOO-007,Hoodie #7,6730.0,1,1,08.06.2025,Delivered to buyer,2025-06-09 17:19:00,Яндекс.Маркет (Софьино),Казань,6730.0,,2026-01-05T10:00:00+00:00,demo
ORD-100937,07.06.2025,Sale to individual,T-S-012,T-Shirt #12,2660.0,1,1,08.06.2025,Delivered to buyer,2025-06-12 17:19:00,Яндекс.Маркет (Софьино),Казань,2261.0,,2026-01-05T10:00:00+00:00,demo
ORD-100938,07.06.2025,Sale to individual,T-S-002,T-Shirt #2,2190.0,1,1,11.06.2025,Delivered to buyer,2025-06-09 13:57:00,Яндекс.Маркет (Софьино),Казань,1971.0,,2026-01-05T10:00:00+00:00,demo
ORD-100938,07.06.2025,Sale to individual,HOO-007,Hoodie #7,6730.0,1,1,11.06.2025,Delivered to buyer,2025-06-11 13:57:00,Яндекс.Маркет (Софьино),Казань,6393.5,,2026-01-05T10:00:00+00:00,demo
ORD-100939,07.06.2025,Sale to individual,ACC-004,Accessorie #4,1120.0,1,1,11.06.2025,Delivered to buyer,2025-06-10 22:53:00,Яндекс.Маркет (Софьино),Санкт-Петербург,1120.0,,2026-01-05T10:00:00+00:00,demo
ORD-100939,07.06.2025,Sale to individual,HOO-005,Hoodie #5,4850.0,1,1,11.06.2025,Delivered to buyer,2025-06-12 22:53:00,Яндекс.Маркет (Софьино),Санкт-Петербург,4122.5,,2026-01-05T10:00:00+00:00,demo
ORD-100940,08.06.2025,Sale to individual,T-S-004,T-Shirt #4,1960.0,2,2,10.06.2025,Delivered to buyer,2025-06-11 21:46:00,Яндекс.Маркет (Софьино),Москва,3528.0,,2026-01-05T10:00:00+00:00,demo
ORD-100941,08.06.2025,Sale to individual,ACC-002,Accessorie #2,1440.0,2,2,10.06.2025,Return received in warehouse,2025-06-09 11:49:00,Яндекс.Маркет (Софьино),Санкт-Петербург,2592.0,2592.0,2026-01-05T10:00:00+00:00,demo
ORD-100942,08.06.2025,Sale to individual,CAP-004,Cap #4,1680.0,2,2,09.06.2025,Delivered to buyer,2025-06-13 17:16:00,Яндекс.Маркет (Софьино),Москва,3192.0,,2026-01-05T10:00:00+00:00,demo
ORD-100943,08.06.2025,Sale to individual,T-S-005,T-Shirt #5,1950.0,2,2,10.06.2025,Delivered to buyer,2025-06-13 21:01:00,Яндекс.Маркет (Софьино),Новосибирск,3900.0,,2026-01-05T10:00:00+00:00,demo
ORD-100944,08.06.2025,Sale to individual,T-S-012,T-Shirt #12,2660.0,1,1,11.06.2025,Delivered to buyer,2025-06-13 11:12:00,Яндекс.Маркет (Софьино),Санкт-Петербург,2394.0,,2026-01-05T10:00:00+00:00,demo
ORD-100944,08.06.2025,Sale to individual,T-S-010,T-Shirt #10,2800.0,1,1,11.06.2025,Delivered to buyer,2025-06-13 11:12:00,Яндекс.Маркет (Софьино),Санкт-Петербург,2800.0,,2026-01-05T10:00:00+00:00,demo
ORD-100945,08.06.2025,Sale to individual,T-S-002,T-Shirt #2,2190.0,1,1,09.06.2025,Delivered to buyer,2025-06-12 18:42:00,Яндекс.Маркет (Софьино),Санкт-Петербург,2080.5,,2026-01-05T10:00:00+00:00,demo
ORD-100946,08.06.2025,Sale to individual,T-S-008,T-Shirt #8,2110.0,2,2,09.06.2025,Delivered to buyer,2025-06-10 16:55:00,Яндекс.Маркет (Софьино),Екатеринбург,4220.0,,2026-01-05T10:00:00+00:00,demo
